"title","year","duration_mins","imdb_rating","metascore","pg_rating","user_reviews_clean","critic_reviews_clean","budget_clean","gross_world_clean","gross_us_clean","opening_weekend_clean","sentiment_score","Genre_Adventure","Genre_Family","Genre_Fantasy","Genre_Comedy","Genre_Biography","Genre_Drama","Genre_History","Genre_Animation","Genre_Action","Genre_SciFi","Genre_Music","Genre_Musical","Genre_Romance","Genre_Horror","Genre_Thriller","Genre_Crime","Genre_Documentary","Genre_News","Genre_TalkShow","Genre_Mystery","Genre_Short","Genre_GameShow","Genre_RealityTV","Genre_Western","Genre_Sport","Genre_War","Genre_FilmNoir","Genre_Adult"
"Η αιώνια λιακάδα ενός καθαρού μυαλού",2004,108,8.3,89,"NA",2200,213,2e+07,73241456,34400301,8175198,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το κορίτσι του Μπέβερλι Χιλς",1995,97,6.9,73,"PG-13",457,99,1.2e+07,56833012,56631572,10612443,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η εκδίκηση της ξανθιάς",2001,96,6.5,59,"PG-13",726,92,1.8e+07,141778365,96520674,20377426,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ξαφνικά... 30",2004,98,6.3,57,"NA",486,84,3.7e+07,96458118,57231747,21054283,30,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο διάβολος φοράει Πράντα",2006,109,7,62,"PG-13",925,174,3.5e+07,326554910,124740460,27537244,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Εύκολη... κατΑ λάθος",2010,92,7,72,"PG-13",472,170,8e+06,75032374,58401464,17734040,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mamma Mia! - Η ταινία",2008,108,6.5,51,"PG-13",907,179,5.2e+07,615015484,144330569,27751240,4,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mean Girls",2024,112,5.5,58,"PG-13",405,144,3.6e+07,104970953,72581770,28635307,-3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Διαφορά στήθους",2006,105,6.4,45,"PG-13",339,60,2e+07,57194667,33741133,10730372,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Κονκλάβιο",2024,120,7.4,79,"NA",921,305,2e+07,127848258,32580655,6601995,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anora",2024,139,7.4,91,"NA",1400,332,6e+06,57395612,20474295,550503,-2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The substance: Το ελιξίριο της νιότης",2024,141,7.2,78,"NA",2700,402,17500000,77316812,17584795,3205212,13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο μάγος του Οζ",1939,102,8.1,92,"NA",920,190,2777000,25637669,24668669,5354311,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Πιάσε με αν μπορείς",2002,141,8.1,75,"NA",1100,206,5.2e+07,352114312,164615351,30053627,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ο μονομάχος",2000,155,8.5,67,"R",3200,187,1.03e+08,465516248,187705427,34819017,-2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο υπέροχος Γκάτσμπυ",2013,143,7.2,55,"NA",1100,377,1.05e+08,353660028,144857996,50085185,-2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η επιστροφή",2015,156,8,76,"NA",1900,593,1.35e+08,532950503,183637894,474560,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ιστορίες καλοσύνης",2024,164,6.4,64,"R",354,225,1.5e+07,16398509,5038931,377289,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο αστακός",2015,119,7.1,82,"R",939,415,4e+06,17581104,9077245,190252,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η ευνοούμενη",2018,119,7.5,91,"NA",1300,468,1.5e+07,95918706,34366783,422410,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ανατομία μιας πτώσης",2023,151,7.6,86,"R",620,292,6200000,36046727,5076369,117848,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Παράσιτα",2019,132,8.5,97,"R",3800,612,11400000,262550310,53847897,393216,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Κυνόδοντας",2009,97,7.1,72,"NA",375,253,275000,839872,223072,6686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Πριν έρθεις εσύ",2016,110,7.4,51,"PG-13",709,233,2e+07,208450780,56245075,18723269,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Όσα φέρνει ο χρόνος",2013,123,7.8,55,"NA",1000,278,1.2e+07,97626476,15322921,1076250,15,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το λάθος αστέρι",2014,126,7.6,69,"PG-13",796,324,1.2e+07,307170119,124872350,48002523,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Περηφάνεια και προκατάληψη",2005,129,7.8,82,"PG",1500,126,2.8e+07,128582196,44785261,2804000,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Τρέξε!",2017,104,7.8,85,"R",2200,456,4500000,259861530,176196665,33377060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Μεσοκαλόκαιρο",2019,148,7.1,72,"NA",4200,470,9e+06,48500007,27426361,6560030,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Διχασμένος",2016,117,7.3,63,"PG-13",1200,577,9e+06,278454417,138291365,40010975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η διαδοχή",2018,127,7.3,87,"NA",4000,527,1e+07,90190521,44069456,13575172,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Εμείς",2019,116,6.8,81,"R",3600,582,2e+07,256071218,175084580,71117625,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ένα ήσυχο μέρος",2018,90,7.5,82,"NA",3400,516,1.7e+07,340955294,188024361,50203562,-3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barbarian",2022,102,7,78,"R",1400,257,4500000,46169370,40842944,10543948,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Μίλα μου",2022,95,7.1,76,"R",845,317,4500000,92203980,48299436,10431720,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Χαμογέλα",2022,115,6.5,68,"R",1400,275,1.7e+07,217408513,105935048,22609925,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Το αυτό",2017,135,7.3,69,"NA",2300,628,3.5e+07,719766009,328874981,123403419,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dune",2021,155,8,74,"NA",6000,553,1.65e+08,410668500,108897830,41011174,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μάτια ερμητικά κλειστά",1999,159,7.5,69,"R",1800,310,6.5e+07,162517611,55691208,21706163,-4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Το κουρδιστό πορτοκάλι",1971,136,8.2,77,"NA",1800,321,2200000,27164227,26617553,NA,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Γεννημένοι να σκοτώνουν",1987,116,8.2,78,"NA",1000,185,3e+07,50875563,46357676,2217307,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"S.O.S. Πεντάγωνο καλεί Μόσχα",1964,95,8.3,97,"PG",1100,249,1800000,9674093,9440272,11751,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Η λάμψη",1980,146,8.4,68,"NA",2400,410,1.9e+07,50211789,47194352,622337,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Αποκάλυψη τώρα!",1979,147,8.4,94,"NA",1500,303,31500000,105202228,96074376,118558,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2010: Το έτος της παγκόσμιας συμφιλίωσης",1984,116,6.7,53,"PG",327,101,2.8e+07,40400657,40400657,7393361,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Άλιεν, ο επιβάτης του διαστήματος",1979,117,8.5,89,"NA",2000,296,1.1e+07,109507381,84206106,3527881,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ψυχώ",1960,109,8.5,97,"R",1600,177,806947,32262226,32181230,NA,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Blade Runner",1982,117,8.1,84,"NA",1900,346,2.8e+07,41786115,32914489,6150002,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μπάρρυ Λύντον",1975,185,8.1,89,"PG",610,135,1.1e+07,579213,NA,NA,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Ο ταξιτζής",1976,114,8.2,94,"NA",1600,209,1300000,28979798,28262574,116458,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Reservoir Dogs",1992,99,8.3,81,"R",1400,153,1200000,2942225,2832029,147839,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Τζουράσικ Παρκ: Ο χαμένος κόσμος",1997,129,6.6,59,"NA",900,138,7.3e+07,618638999,229086679,72132785,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jurassic Park III",2001,92,6,42,"PG-13",1400,136,9.3e+07,368780809,181171875,50771645,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jurassic World",2015,124,6.9,59,"NA",1700,435,1.5e+08,1671537444,653406625,208806270,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Πειρατές της Καραϊβικής: Η κατάρα του Μαύρου Μαργαριταριού",2003,143,8.1,63,"NA",2400,173,1.4e+08,654264546,305413918,46630690,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jurassic World: Το βασίλειο έπεσε",2018,128,6.1,51,"NA",1900,395,1.7e+08,1308566455,417719760,148024610,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επιστροφή στο μέλλον",1985,116,8.5,88,"PG",1700,171,1.9e+07,392976852,222476852,11152500,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Τα σαγόνια του καρχαρία",1975,124,8.1,87,"NA",1600,298,7e+06,490736300,280083300,7061513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο πόλεμος των άστρων: Η αυτοκρατορία αντεπιτίθεται",1980,124,8.7,82,"NA",1500,187,1.8e+07,550016086,292753960,4910483,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μπάτμαν: Η αρχή",2005,140,8.2,70,"NA",3300,357,1.5e+08,375579998,206863479,48745440,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Στενές επαφές τρίτου τύπου",1977,138,7.6,90,"NA",580,172,2e+07,306889114,135189114,1767758,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ένας προφήτης, μα τι προφήτης!",1979,94,8,77,"NA",487,112,4e+06,20833252,20206622,140034,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μόντι Πάιθονς, το νόημα της ζωής",1983,107,7.5,72,"NA",250,92,9e+06,14949697,14929552,1987853,-10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο μεγάλος Λεμπόφσκι",1998,117,8.1,71,"NA",1500,214,1.5e+07,48261691,19488923,5533844,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Trainspotting",1996,93,8.1,83,"R",756,118,1500000,16992984,16491080,262673,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ο άρχοντας των δαχτυλιδιών",1978,132,6.2,51,"PG",379,78,4e+06,30477175,30471420,626649,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spider-Man: Μακριά από τον τόπο του",2019,129,7.3,69,"NA",2200,459,1.6e+08,1132723226,391283774,92579212,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spider-Man: Η επιστροφή στον τόπο του",2017,133,7.4,73,"NA",1500,569,1.75e+08,880978185,334952829,117027503,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spider-Man",2002,121,7.4,73,"NA",2500,279,1.39e+08,810923968,408524875,114844116,35,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Amazing Spider-Man",2012,136,6.9,66,"NA",1500,642,2.3e+08,758725893,262782352,62004688,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spider-Man 2",2004,127,7.5,83,"NA",1700,298,2e+08,785388262,375087840,88156227,38,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι εκδικητές",2012,143,8,69,"PG-13",2200,436,2.2e+08,1520538536,623357910,207438708,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Amazing Spider-Man 2",2014,142,6.6,53,"NA",1400,554,2e+08,716934779,203605622,91608337,-2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thor: Ragnarok",2017,130,7.9,74,"NA",1900,479,1.8e+08,855301806,315058289,122744989,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spider-Man 3",2007,139,6.3,59,"NA",2300,386,2.58e+08,887404761,338032318,151116516,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Εκδικητές: Η εποχή του Ultron",2015,141,7.3,66,"NA",1500,457,2.5e+08,1405018048,459005868,191271109,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doctor Strange in the Multiverse of Madness",2022,126,6.9,60,"NA",4000,420,414900000,955775804,411331607,187420998,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tick, tick... BOOM!",2021,115,7.5,74,"NA",565,212,5.5e+07,112777,NA,NA,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hairspray",2007,117,6.7,81,"PG",465,211,7.5e+07,203631405,118946291,27800000,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Τρελά πλούσιοι",2018,120,6.9,74,"PG-13",1300,253,3e+07,239343729,174837452,26510140,-17,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dear Evan Hansen",2021,137,6.1,39,"PG-13",403,146,2.8e+07,19133454,15002646,7443830,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο πολίτης Κέιν",1941,119,8.2,100,"PG",1700,224,839727,1713809,1627530,NA,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Το κεντρί",1973,129,8.2,83,"PG",428,140,5500000,156005969,1.56e+08,NA,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Στη σκιά των τεσσάρων γιγάντων",1959,136,8.3,98,"NA",811,228,3101000,206735,66728,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Δεσμώτης του ιλίγγου",1958,128,8.2,100,"NA",1100,213,2479000,7980530,7863310,252880,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Όσα παίρνει ο άνεμος",1939,238,8.2,97,"G",1000,142,3977000,402382193,200882193,1192593,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Η γέφυρα του ποταμού Κβάι",1957,161,8.1,88,"PG",420,122,3e+06,27202119,27200000,NA,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Ο Λώρενς της Αραβίας",1962,227,8.3,100,"NA",868,141,1.5e+07,46009221,45306425,20846,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Τραγουδώντας στη βροχή",1952,103,8.3,99,"G",874,272,2540800,2106572,1884537,13643,7,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η γκαρσονιέρα",1960,125,8.3,94,"NA",493,265,3e+06,18783770,18600000,NA,23,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seven",1995,127,8.6,65,"R",2200,190,3.3e+07,329813591,101871174,13949807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Ο πόλεμος των άστρων",1977,121,8.6,90,"NA",2200,214,1.1e+07,775398507,460998507,1554475,-7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο πόλεμος των άστρων: Επεισόδιο 3 - Η εκδίκηση των Σιθ",2005,140,7.6,68,"NA",4000,413,1.13e+08,905595947,414378291,108435841,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο πόλεμος των άστρων: Επεισόδιο 1 - Η αόρατη απειλή",1999,136,6.5,51,"PG",4200,353,1.15e+08,1046515409,487576624,64820970,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο πόλεμος των άστρων: Επεισόδιο 2 - Η επίθεση των κλώνων",2002,142,6.6,54,"PG",3900,339,1.15e+08,653780724,310676740,80027814,13,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Star wars: Η δύναμη ξυπνάει",2015,138,7.7,80,"NA",4900,596,2.45e+08,2071310218,936662225,247966675,-7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Star Wars: Οι τελευταίοι Τζεντάι",2017,152,6.8,84,"PG-13",6900,709,3.17e+08,1334407706,620181382,220009584,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Star Wars: Skywalker - Η άνοδος",2019,141,6.3,53,"PG-13",7900,528,2.75e+08,1077022372,515202542,177383864,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rogue One",2016,133,7.8,65,"PG-13",2100,527,2e+08,1058684742,533539991,155081681,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι δέκα εντολές",1956,220,7.9,NA,"G",385,70,13282712,65501273,65500000,NA,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Ιντιάνα Τζόουνς και ο ναός του χαμένου θησαυρού",1984,118,7.5,57,"NA",905,139,2.8e+07,333107271,179870271,25337110,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Ιντιάνα Τζόουνς και το βασίλειο του κρυστάλλινου κρανίου",2008,122,6.2,65,"NA",2300,405,1.85e+08,786636033,317101119,100137835,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Ιντιάνα Τζόουνς και ο δίσκος του πεπρωμένου",2023,154,6.5,58,"NA",1800,369,387200000,383963057,174480468,60368101,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Πολύ σκληρός για να πεθάνει",1988,132,8.2,72,"R",1300,212,2.8e+07,143651650,85892546,601851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο εξολοθρευτής",1984,107,8.1,84,"NA",1200,220,6400000,78371200,38371200,4020663,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Εξολοθρευτής 2: Ημέρα κρίσης",1991,137,8.6,75,"R",1600,214,1.02e+08,517778573,205881154,31765506,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Captain America: Εμφύλιος πόλεμος",2016,147,7.8,75,"NA",1600,668,2.5e+08,1155046416,408084349,179139142,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Captain America: Ο στρατιώτης του χειμώνα",2014,136,7.7,70,"NA",1200,590,1.7e+08,714421503,259766572,95023721,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Ατσαλένιος Άνθρωπος",2008,126,7.9,79,"NA",1700,557,1.4e+08,585796247,319034126,98618668,13,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Ατσαλένιος Άνθρωπος 3",2013,130,7.1,62,"NA",1500,658,2e+08,1215577205,409013994,174144585,-2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι φύλακες του γαλαξία",2014,121,8,76,"PG-13",1600,485,1.7e+08,773350376,333718600,94320883,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ένας χωρισμός",2011,123,8.3,95,"PG-13",474,239,5e+05,22926076,7099055,59481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το κυνήγι",2012,115,8.3,77,"R",668,315,2e+07,15886373,613308,43045,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μέσα από τις φλόγες",2010,131,8.3,80,"R",465,255,6800000,6800693,2071334,50679,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Οι τρεις ηλίθιοι",2009,170,8.4,67,"PG-13",1000,60,5.5e+08,60262836,6532874,1645502,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι ζωές των άλλων",2006,137,8.4,89,"R",644,143,2e+06,77672685,11286112,223000,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Oldboy",2003,120,8.3,78,"NA",1400,338,3e+06,17617021,2458200,68957,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Das Boot - Υποβρύχιο U-96: Επιστροφή στην κόλαση",1981,149,8.4,85,"NA",636,113,3.2e+07,11489279,11487676,26994,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Amélie",2001,122,8.3,70,"R",1600,126,1e+07,175424055,33712444,136470,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ρέκβιεμ για ένα όνειρο",2000,102,8.3,71,"NC-17",2500,208,4500000,7391471,3635482,64770,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Αλαντίν",1992,90,8,86,"G",455,136,2.8e+07,504050219,217350219,196664,32,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
